name,university,cutOffMark,popularity,type,location,description,duration
Máster en Gestión Educativa,Universidad de Sevilla,0,79,master,Sevilla,"Máster en gestión educativa con foco en la administración escolar.",2 años
Grado en Pedagogía,Universidad de La Coruña,12.9,84,carrera universitaria,La Coruña,"Formación en pedagogía para la mejora de procesos de enseñanza y aprendizaje.",4 años
Grado en Periodismo,Universidad Politécnica de Madrid,13.2,87,carrera universitaria,Madrid,"Grado en periodismo con énfasis en periodismo digital y redes sociales.",4 años
Máster en Pedagogía y Psicopedagogía,Universidad de Alicante,0,88,master,Alicante,"Máster en pedagogía con enfoque psicopedagógico para la intervención educativa.",2 años
Grado en Pedagogía,Universidad de Málaga,12.8,89,carrera universitaria,Málaga,"Grado en pedagogía, procesos educativos en diferentes contextos y niveles.",4 años
Grado en Periodismo,Universidad de Girona,12.7,78,carrera universitaria,Girona,"Estudios en periodismo, producción de contenidos y análisis informativo.",4 años
Máster en Comunicación y Periodismo,Universidad de Zaragoza,0,90,master,Zaragoza,"Máster en comunicación y periodismo con enfoque en medios digitales.",2 años
Grado en Pedagogía,Universidad de La Rioja,13.0,85,carrera universitaria,La Rioja,"Grado en pedagogía, desarrollo de competencias educativas y sociales.",4 años
Grado en Periodismo,Universidad de Salamanca,13.3,92,carrera universitaria,Salamanca,"Grado en periodismo, análisis crítico de la información y medios.",4 años
Máster en Educación y Nuevas Tecnologías,Universidad de Oviedo,0,86,master,Oviedo,"Máster en aplicaciones tecnológicas para la educación.",2 años
Grado en Pedagogía,Universidad de Castilla-La Mancha,12.8,87,carrera universitaria,Cuenca,"Formación pedagógica en distintos contextos educativos y sociales.",4 años
Grado en Periodismo,Universidad de La Laguna,12.5,80,carrera universitaria,Tenerife,"Grado en periodismo con especialización en comunicación digital y social.",4 años
Máster en Periodismo Internacional,Universidad de Alcalá,0,83,master,Alcalá,"Máster en periodismo internacional, comunicación global y análisis de noticias.",2 años
name,university,cutoffmark,popularity,type,location,description,duration
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad Politécnica de Madrid,12.7,95,carrera universitaria,Madrid,"Grado en aviación comercial y operaciones aéreas con formación práctica.",4 años
Máster en Gestión de Aeropuertos,Universidad de Barcelona,0,88,master,Barcelona,"Máster en gestión y administración de aeropuertos y aerolíneas.",2 años
Grado en Podología,Universidad de Valencia,12.4,89,carrera universitaria,Valencia,"Grado en podología, prevención y tratamiento de enfermedades del pie.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad Autónoma de Madrid,12.6,90,carrera universitaria,Madrid,"Grado enfocado en seguridad, criminología y políticas de prevención criminal.",4 años
Máster en Podología Clínica,Universidad de Salamanca,0,85,master,Salamanca,"Máster en podología clínica, con prácticas en centros de salud y hospitales.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Sevilla,12.8,92,carrera universitaria,Sevilla,"Formación teórica y práctica para pilotar aeronaves comerciales.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Zaragoza,13.0,85,carrera universitaria,Zaragoza,"Formación en políticas de seguridad pública y control de criminalidad.",4 años
Máster en Seguridad y Defensa,Universidad de La Coruña,0,84,master,La Coruña,"Máster en seguridad y defensa, estrategias para protección y control de riesgos.",2 años
Grado en Podología,Universidad de La Laguna,12.5,87,carrera universitaria,Tenerife,"Grado en podología con enfoque en diagnóstico y tratamiento de patologías podales.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Castilla-La Mancha,13.2,88,carrera universitaria,Cuenca,"Grado en criminología y políticas de seguridad pública.",4 años
Máster en Políticas de Seguridad,Universidad de Valencia,0,90,master,Valencia,"Máster en políticas de seguridad, gestión de crisis y protección social.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Alcalá,12.9,91,carrera universitaria,Alcalá,"Grado para convertirse en piloto de aviación comercial y operaciones aéreas.",4 años
Grado en Podología,Universidad de Barcelona,13.1,85,carrera universitaria,Barcelona,"Formación especializada en podología clínica, cirugía del pie y rehabilitación.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Málaga,12.6,82,carrera universitaria,Málaga,"Estudios enfocados en la seguridad pública, control de delitos y criminología.",4 años
Máster en Criminología,Universidad de Madrid,0,89,master,Madrid,"Máster en criminología para el estudio de la conducta criminal y la prevención.",2 años
Grado en Podología,Universidad de Alcalá,13.0,84,carrera universitaria,Alcalá,"Grado en podología con especialización en enfermedades del pie y cirugía podológica.",4 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad Politécnica de Valencia,13.0,93,carrera universitaria,Valencia,"Grado para la formación de pilotos profesionales de aviación comercial.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Salamanca,12.8,86,carrera universitaria,Salamanca,"Grado con enfoque en las políticas públicas de seguridad y criminología.",4 años
Máster en Seguridad y Gestión de Riesgos,Universidad Autónoma de Barcelona,0,87,master,Barcelona,"Máster en gestión de riesgos, medidas de seguridad en organizaciones y eventos.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Girona,12.6,94,carrera universitaria,Girona,"Formación completa en aviación comercial, procedimientos operacionales y seguridad aérea.",4 años
Grado en Podología,Universidad Politécnica de Valencia,12.5,83,carrera universitaria,Valencia,"Grado en podología, formación en prevención y tratamiento de enfermedades podales.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Barcelona,12.9,81,carrera universitaria,Barcelona,"Grado con especialización en políticas de seguridad y control de la criminalidad.",4 años
Máster en Derecho Penal y Criminalidad,Universidad de La Rioja,0,85,master,La Rioja,"Máster en derecho penal y políticas de control de la criminalidad.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Navarra,12.7,95,carrera universitaria,Navarra,"Grado para formar pilotos de aviación comercial con experiencia práctica.",4 años
Grado en Podología,Universidad de Zaragoza,12.8,84,carrera universitaria,Zaragoza,"Estudios avanzados en podología, con formación en cirugía y técnicas rehabilitadoras.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Oviedo,13.0,90,carrera universitaria,Oviedo,"Grado especializado en políticas de seguridad, protección y criminología.",4 años
Máster en Gestión de la Seguridad Pública,Universidad de Valladolid,0,82,master,Valladolid,"Máster en gestión de la seguridad pública y políticas de prevención.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de La Coruña,12.9,91,carrera universitaria,La Coruña,"Formación académica y práctica para pilotos de aviación comercial y operaciones aéreas.",4 años
Grado en Podología,Universidad Autónoma de Madrid,13.1,86,carrera universitaria,Madrid,"Grado con énfasis en podología clínica y tratamiento de enfermedades en pies.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de La Laguna,12.6,79,carrera universitaria,Tenerife,"Grado en seguridad y criminología, enfocado en políticas de control y prevención.",4 años
Máster en Seguridad Privada,Universidad de Málaga,0,81,master,Málaga,"Máster en seguridad privada y protección de personas y bienes.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Castilla-La Mancha,13.2,92,carrera universitaria,Albacete,"Grado en aviación comercial, aeronaves y operaciones aéreas complejas.",4 años
Grado en Podología,Universidad de La Rioja,12.7,80,carrera universitaria,La Rioja,"Formación en podología, diagnóstico y tratamiento especializado en pies.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Navarra,13.1,88,carrera universitaria,Navarra,"Formación en políticas de seguridad, protección y criminalística.",4 años
Máster en Medicina Forense,Universidad de Alicante,0,83,master,Alicante,"Máster en medicina forense, con especialización en criminología y pruebas legales.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Málaga,12.8,93,carrera universitaria,Málaga,"Grado en aviación comercial con formación práctica en vuelo y operaciones aéreas.",4 años
Grado en Podología,Universidad Politécnica de Madrid,12.9,89,carrera universitaria,Madrid,"Grado en podología para profesionales con formación integral en salud podal.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Girona,13.0,84,carrera universitaria,Girona,"Grado especializado en políticas de seguridad y control de delitos.",4 años
Máster en Derecho Penal y Criminología,Universidad de La Coruña,0,86,master,La Coruña,"Máster especializado en derecho penal, criminología y ciencias forenses.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de La Rioja,12.7,91,carrera universitaria,La Rioja,"Grado en aviación comercial y operaciones aéreas para futuros pilotos profesionales.",4 años
Grado en Podología,Universidad de Girona,12.8,85,carrera universitaria,Girona,"Grado en podología con enfoque clínico y quirúrgico en patologías podales.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Salamanca,12.9,90,carrera universitaria,Salamanca,"Grado en seguridad, criminología y políticas públicas de control de la criminalidad.",4 años
Máster en Gestión de Riesgos y Seguridad,Universidad de Alicante,0,82,master,Alicante,"Máster en gestión de riesgos, con especialización en seguridad organizacional y pública.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Valencia,12.9,94,carrera universitaria,Valencia,"Grado en aviación comercial, formación en operaciones aéreas y manejo de aeronaves.",4 años
Grado en Podología,Universidad Autónoma de Barcelona,13.0,90,carrera universitaria,Barcelona,"Grado en podología con especialización en cirugía podológica y tratamiento de afecciones.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Oviedo,13.1,87,carrera universitaria,Oviedo,"Grado en seguridad, políticas públicas y control de la criminalidad.",4 años
Máster en Criminología y Seguridad,Universidad de Valladolid,0,84,master,Valladolid,"Máster especializado en criminología y técnicas de investigación criminal.",2 años
Grado en Piloto de Aviación Comercial y Operaciones Aéreas,Universidad de Barcelona,12.7,92,carrera universitaria,Barcelona,"Grado en aviación comercial con formación práctica en simuladores y aeronaves.",4 años
Grado en Podología,Universidad Politécnica de Valencia,13.0,80,carrera universitaria,Valencia,"Grado especializado en técnicas de diagnóstico y tratamiento en podología clínica.",4 años
Grado en Políticas de Seguridad y Control de la Criminalidad,Universidad de Alcalá,12.8,85,carrera universitaria,Alcalá,"Formación académica en políticas de seguridad pública y control de la criminalidad.",4 años
name,university,cutoffmark,popularity,type,location,description,duration
Grado en Prevención y Seguridad Integral,Universidad Politécnica de Valencia,12.5,85,carrera universitaria,Valencia,"Grado en prevención y seguridad integral, con énfasis en riesgos laborales y seguridad pública.",4 años
Máster en Producción Musical,Universidad de Barcelona,0,90,master,Barcelona,"Máster en producción musical, enfocado en técnicas avanzadas de grabación y producción para la industria del entretenimiento.",2 años
